URL,Title,Comment Count,Share Count,Digg Count,Collect Count,Timestamp
https://www.iesdouyin.com/share/video/7107532325633740069/?region=CN&mid=7107532512255085348&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=8.R2TNs5yhDrbPuYWodEmjpjcSti3dFPZJuZiq4EnOg-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,五哥钓鱼从不空军,1763,1654,158343,5763,2022-06-10 16:55:40
https://www.iesdouyin.com/share/video/7105554390534163743/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=24icnulpTCLSaz1S9OpN2DgPo7hv4G7M34T5fTfVWZQ-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,每耍一次帅，就有一只老六被迫害,1602,959,178867,6184,2022-06-05 09:00:00
https://www.iesdouyin.com/share/video/7105167853942295846/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=fUSvQqOrVA3ESkWOOSWk6XDE4NRYf1jmRmyBZ3nXVXs-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,人人恨老六，人人当老六,3246,1809,383483,18479,2022-06-04 08:00:00
https://www.iesdouyin.com/share/video/7104781133459541260/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=N1JmyPDhm29aFTF2dyPNdPchU2Qcg3w0KEvQ3OrIIYo-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,一剑曾当百万师,2217,1378,227288,10530,2022-06-03 07:00:00
https://www.iesdouyin.com/share/video/7104564910067141919/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=10G.ue2.81e6QMQ7Cj6hkm6eLy5Ud21GoI77wpXh2Bs-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,我信你个鬼 糟老头子坏得很,4560,2400,323347,16156,2022-06-02 17:00:00
https://www.iesdouyin.com/share/video/7102925961280130343/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=MbeXugCpNdApfTj8GhLWuuhMj19_kkKC6rLVvb3k4As-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,经典拳皇再现,1756,521,105102,5375,2022-05-29 07:00:00
https://www.iesdouyin.com/share/video/7102554817024822564/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=aIIY2D3DPfgPmzDnpLzWieLqBSmzt4yyH1JgCV2w.DI-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,总有些惊奇的际遇,6038,2667,548364,33915,2022-05-28 07:00:00
https://www.iesdouyin.com/share/video/7102338335347166495/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=zgj.uYelb8BRkF5Kl.TpWRBzGpXckWi4PpNT.BR0Hjg-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,你们觉得我能成功吃鸡吗,2888,1081,240218,10546,2022-05-27 17:00:00
https://www.iesdouyin.com/share/video/7099986692597157131/?region=CN&mid=7099987013369170724&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=xeA0XhqNfpnui2UeEqXtkDckwhyU.bL3mAG.f8T9Vr4-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,震到你没有～,3994,4886,246763,10853,2022-05-21 08:55:43
https://www.iesdouyin.com/share/video/7099740806105337095/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=peGXc5SccGdlTYMsNdnr5ykywNets3Mdgz2XrVZZVI0-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,装杯让你飞起来～,3442,1992,259911,11578,2022-05-20 17:00:00
https://www.iesdouyin.com/share/video/7099387993043045645/?region=CN&mid=7099388154246925063&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=TqLUhIhSN61JsfLY6UkOBRyTGiXAfdAKlFwhFYJScBY-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,四个都抠冒烟了 #和平精英 ,2703,3039,163142,8751,2022-05-19 18:11:23
https://www.iesdouyin.com/share/video/7097761593638882573/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=qeq6JXvCh34uuy0QWbCNg_VzNHcNuL3xl.dMrFleKQE-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,又刚又莽又会战术究竟有多猛,2458,1738,196805,9149,2022-05-15 09:00:00
https://www.iesdouyin.com/share/video/7097390446233603336/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=XUUVGyrcXsSdieKZ8KN67eVFJrxk9SRVuIPwuurSl9g-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,谁说五哥打不过六哥,5831,5288,402057,21381,2022-05-14 09:00:00
https://www.iesdouyin.com/share/video/7097143080041663756/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=RZY7md859G5sIrdS.VH6.nIyBcohX87SSnniSEg9MTg-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,扫车技术哪家强，认准五哥不迷茫,9607,8833,384682,15615,2022-05-13 17:00:00
https://www.iesdouyin.com/share/video/7096772073292336391/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=N1oAn738hcut82LG7nreKVbD3BAXjcwNp.PSyR0cNwU-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,决赛圈杀翻全场是什么样的体验,2562,1784,259159,11255,2022-05-12 17:00:00
https://www.iesdouyin.com/share/video/7095321249496321283/?region=CN&mid=7095321283903736606&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=mDy1eRDwXsHFKOT5TVnYr7dltv3uupimkhIzMpHmQLA-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,想想距离上一次跟妈妈合影已经过去了五年，这也是我当初的第一条抖音，母亲节快乐#我心中最好的妈妈,1787,280,79565,2246,2022-05-08 19:10:17
https://www.iesdouyin.com/share/video/7094173096222952741/?region=CN&mid=7094173269766474509&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=hAUv3j_WBrImG1GtdPlOmZdL0VkV9jjydNpRvNdGtLM-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,新打法之秦王绕柱,3019,3226,182973,8703,2022-05-05 16:55:03
https://www.iesdouyin.com/share/video/7094056720430943524/?region=CN&mid=7094056830111861512&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=xjIj02GYPyB_0D0d.91xZzitDJZ30UjCQnTDe.YCIK8-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,我们意念合一,6091,9554,475599,33570,2022-05-05 09:23:34
https://www.iesdouyin.com/share/video/7093810815630855455/?region=CN&mid=7093810869292813087&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=tCjdU.Suq6tiZBsmGPJvqxM5Tj12C2Q9WBt5dV1305s-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,岳父的老员工退休了……,2044,599,232151,5428,2022-05-04 17:29:07
https://www.iesdouyin.com/share/video/7093427653889264903/?region=CN&mid=7093427826069605150&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=QwaDAFcvMhRUxFfkvfmaQBQ5uhdmuMJdYmxDfEotczY-&share_version=0&ts=1743075775&from_aid=6383&from_ssr=1,一个个的枪法都这么狠,3844,1685,313774,14986,2022-05-03 16:42:26
https://www.iesdouyin.com/share/video/7093053833294662927/?region=CN&mid=7093053867696392991&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=28kOqiQozISKeeAS0MJmnekCbC._pvCT7ZcrE9ol4RM-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,格局打开，做指套我们是认真的，《闪游》这是我们四个人的自研品牌#和平精英 #不求人 #鲨鱼哟syy #晚玉 @鲨鱼哟syy @不求人 @晚玉阿,1376,568,78142,5222,2022-05-02 16:31:32
https://www.iesdouyin.com/share/video/7092234675938200846/?region=CN&mid=7092234844293696293&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=7f7XAk1jddlkn4pgilfak7KE5penWqjoRTqAOLtoBOA-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,打崩敌人心态的第N天,8029,5899,428631,17235,2022-04-30 11:33:04
https://www.iesdouyin.com/share/video/7091948002931166501/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=YHe_6P6ob3PCe0MVh__geV3Uy5wwBTcJdSIeEVG9CrE-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,钢枪人钢枪魂,3235,1825,231978,9171,2022-04-29 17:00:00
https://www.iesdouyin.com/share/video/7087864369794600206/?region=CN&mid=7087864403227757316&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=n9ffwb9glEsqeft4r_Dt3w7ZgiWEzf3K1yLd.jinRxc-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,浅帅一下～,5035,4802,402078,20752,2022-04-18 16:53:57
https://www.iesdouyin.com/share/video/7087380245497597198/?region=CN&mid=7087380467063261983&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=yF32jb0a331WpD0a9GS8s5xMNg4z4rGIU5WQk91iQaw-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,去三周年当老六哪有正常的机场爽,4251,3373,282223,10412,2022-04-17 09:35:35
https://www.iesdouyin.com/share/video/7087015526546951437/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=aMXRq2fs8rH1mbGY.6d._QLdcajWkevNVWhO7c3sENM-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,五哥打不过老六终成老六,5796,3928,367903,18168,2022-04-16 10:00:00
https://www.iesdouyin.com/share/video/7086766223391771917/?region=CN&mid=7086766429894167326&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=MLvkf0v7X9H9NB73pGyTF7q3wuJcveKExSeUngm5zIA-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,切车换位还得看五哥,4338,1851,311380,13498,2022-04-15 17:52:36
https://www.iesdouyin.com/share/video/7086381629698067750/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ZlliZxStAd3kOKWMC3frrP5.cmdeTj_zxDSIEKWyzCs-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,11星以下是鱼塘 好了这回不算了吧,5759,1438,300469,10352,2022-04-14 17:00:00
https://www.iesdouyin.com/share/video/7084418094340312334/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=eaKmNJ03s.6Y_UMT6S8aou.IG_X832jWEp8zsHFgcXg-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,这回是真的遇见大佬了,4685,2718,372635,18574,2022-04-09 10:00:00
https://www.iesdouyin.com/share/video/7083781038568262951/?region=CN&mid=7083781374066428686&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=U01gDInTsB_OW4oXSmovNiMHllD4pwpHCJ0O8gvy7vU-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,大难不死必吃鸡,4291,3891,329838,16115,2022-04-07 16:49:12
https://www.iesdouyin.com/share/video/7082931541990477068/?region=CN&mid=7082931828377537311&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=HzWsRBBp6JsbtvjHoHrYGWAkNOnyQ5EWkIGX41pXg20-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,炸鱼什么时候才能炸上无敌战神,3908,2664,206808,6869,2022-04-05 09:52:35
https://www.iesdouyin.com/share/video/7082210575253507365/?region=CN&mid=7082210740647643911&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=aOgmOtIOiw1z9OEVbqvM.tvtoKq0mCrZzmorVvzhG4s-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,开房间请的演员？我上我也行 ,3364,2519,228315,8858,2022-04-03 11:14:25
https://www.iesdouyin.com/share/video/7081820394662956296/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=kKGh50qGcRdmja7uTB9F1bAq7L0AfxdrFc1Xuha6QYg-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,又又又又又 又来了,6403,2097,315725,12576,2022-04-02 10:00:00
https://www.iesdouyin.com/share/video/7079591349476969741/?region=CN&mid=7079591809508281102&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=qsKUwslBcTWYb2dnaXZ9p6ah3oBcu6pe2OgEAG2nKDE-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,希望粉丝们都开开心心鸭,5123,2925,191469,7830,2022-03-27 09:51:05
https://www.iesdouyin.com/share/video/7078955822667025696/?region=CN&mid=7078956235583146759&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=SFKrL3zOgceXxNbs5Fjinfv9XrgPlk6zlAC1_YZbVDg-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,这个三号真的要笑死我了,4111,2862,355017,16800,2022-03-25 16:45:06
https://www.iesdouyin.com/share/video/7078589223464488224/?region=CN&mid=7078589392893332260&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=5kclG89Yhf3RXYx3o._DxyhlAZ9ZKIstYihRuxNseME-&share_version=0&ts=1743075777&from_aid=6383&from_ssr=1,小五快乐枪打得敌人说出方言，笑死我了。,3999,4699,271190,12165,2022-03-24 17:01:42
https://www.iesdouyin.com/share/video/7076617383749717285/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=10hOKcv_DNK3giiQDi0cYtS00yo3GX.nJxAiCVCXhis-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,谁说五哥打不过六哥！！！打的对面说五哥开挂！,3540,1604,283270,9885,2022-03-19 09:30:00
https://www.iesdouyin.com/share/video/7076291587306736926/?region=CN&mid=7076291961619090213&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=DRr2_XuaPoAHgZcwQO.KVKo47yw73Hrkmbge8C_s_oY-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,买了，有钱买了，买了就得开 #我要上热门#和平精英 ,6626,2179,423858,14488,2022-03-18 17:00:57
https://www.iesdouyin.com/share/video/7074008701748792608/?region=CN&mid=7074009317820648200&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=1y5iUZELhz5Xzni.aD5GTN9EXVyHWebgtAHP8J7rSgE-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,谁说站在光里的才算英雄,5254,2273,231668,6900,2022-03-12 08:48:47
https://www.iesdouyin.com/share/video/7073761394927160615/?region=CN&mid=7073762554274646792&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=QxZMF4cgX2TnLYOP35qU68g57ie7Xgt0YqA0ZhgI8w8-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,这都不死，还说不是挂 ,4756,3592,213776,10285,2022-03-11 16:50:54
https://www.iesdouyin.com/share/video/7073409032341556516/?region=CN&mid=7071544655942404877&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=_10u8T4zvpZmzaPbkAxixPHaAK6JLlBw_c0e7sDg7Wk-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,17岁和27岁 意气风发-刺客，如今眼瞅着要30了 哈哈-坦克#你看我几分像从前,1359,457,148545,3378,2022-03-10 17:59:39
https://www.iesdouyin.com/share/video/7071808644769205534/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=VHy9xAsSK21Q8nwqROSWBW1pBRL1V9OjL4.WmYS3KHs-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,又遇黑粉 真·无间道,6144,2027,397497,13363,2022-03-06 10:30:00
https://www.iesdouyin.com/share/video/7071422063185071368/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ppMxq4VkXqDR83qA3YP2v9odHz5K8inaTbOG_QwiTds-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,当相声演员开始吃鸡,3762,2784,362237,13882,2022-03-05 09:30:00
https://www.iesdouyin.com/share/video/7071151461438197003/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=vlF74FIshIHRWWHIgD0YGb5o5XlNi3RlhxFF8r9DV7s-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,鱼塘霸主小五哥,4360,1949,330913,9846,2022-03-04 16:00:00
https://www.iesdouyin.com/share/video/7071141151641816357/?region=CN&mid=7071141175431842573&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=N05W76h2pN.ZpBHa1BQGjkvBCK1btaHDPWayG6AxTV4-&share_version=0&ts=1743075778&from_aid=6383&from_ssr=1,我这漏课别发呆是不是有点太迟了……#我要上热门,1170,1189,123560,2814,2022-03-04 15:19:09
